,CBSA,PELAYFTO,PELAYDUR,HEFAMINC,PESEX,PTDTRACE,PEEDUCA,PEMARITL,HRHTYPE,HRNUMHOU,REGION,STATE,state
59507,14010,-1,-1,1,1,1,39,6,6,1,2,17,17
59508,26580,-1,-1,14,1,1,38,1,1,2,3,54,54
59509,26580,-1,-1,14,2,1,39,1,1,2,3,54,54
59510,37980,-1,-1,15,2,1,43,6,7,1,1,42,42
59511,0,-1,-1,13,1,1,40,4,3,2,3,48,48
59512,0,-1,-1,13,1,1,40,4,3,2,3,48,48
59513,35620,-1,-1,12,2,1,39,1,1,2,1,36,36
59514,35620,-1,-1,12,1,1,39,1,1,2,1,36,36
59515,16980,-1,-1,13,2,1,43,3,7,1,2,17,17
59516,47900,-1,-1,16,2,1,40,1,1,8,3,51,51
59517,47900,-1,-1,16,1,1,41,1,1,8,3,51,51
59518,47900,-1,-1,16,2,1,38,6,1,8,3,51,51
59519,47900,-1,-1,16,2,1,35,6,1,8,3,51,51
59520,47900,-1,-1,16,2,1,44,6,1,8,3,51,51
59521,47900,-1,-1,16,1,1,39,6,1,8,3,51,51
59522,47900,-1,-1,16,1,1,39,6,1,8,3,51,51
59523,47900,-1,-1,16,2,1,32,6,1,8,3,51,51
59524,0,-1,-1,8,2,2,39,5,4,3,3,28,28
59525,0,-1,-1,8,2,2,35,6,4,3,3,28,28
59526,0,-1,-1,8,2,2,-1,-1,4,3,3,28,28
59527,40140,-1,-1,16,1,4,43,1,1,4,4,6,6
59528,40140,-1,-1,16,2,4,43,1,1,4,4,6,6
59529,40140,-1,-1,16,1,4,-1,-1,1,4,4,6,6
59530,40140,-1,-1,16,2,4,33,3,1,4,4,6,6
59531,40140,-1,-1,11,2,1,38,1,1,2,4,6,6
59532,40140,-1,-1,11,1,1,38,1,1,2,4,6,6
59533,40140,-1,-1,9,1,1,39,6,6,2,4,6,6
59534,40140,-1,-1,9,2,1,39,6,6,2,4,6,6
59535,26420,-1,-1,16,2,1,44,4,4,2,3,48,48
59536,26420,-1,-1,16,2,1,43,6,4,2,3,48,48
59537,26420,-1,-1,11,2,1,44,3,7,1,3,48,48
59538,49340,-1,-1,10,1,1,44,6,6,1,1,25,25
59539,49340,-1,-1,16,2,8,46,1,1,4,1,25,25
59540,49340,-1,-1,16,1,8,44,1,1,4,1,25,25
59541,49340,-1,-1,16,1,8,35,6,1,4,1,25,25
59542,49340,-1,-1,16,2,8,-1,-1,1,4,1,25,25
59543,14260,-1,-1,11,1,1,39,1,1,2,4,16,16
59544,14260,-1,-1,11,2,1,39,1,1,2,4,16,16
59545,38900,-1,-1,16,1,1,42,1,1,4,4,41,41
59546,38900,-1,-1,16,2,1,39,1,1,4,4,41,41
59547,38900,-1,-1,16,1,1,43,6,1,4,4,41,41
59548,38900,-1,-1,16,1,4,43,4,1,4,4,41,41
59549,35620,-1,-1,10,2,1,40,4,7,1,1,36,36
59550,30460,-1,-1,15,2,1,45,6,7,1,3,21,21
59551,38900,-1,-1,8,2,1,44,4,7,1,4,41,41
59552,33780,-1,-1,12,2,1,39,6,7,1,2,26,26
59553,0,-1,-1,8,2,5,39,6,4,6,2,46,46
59554,0,-1,-1,8,1,1,40,6,4,6,2,46,46
59555,0,-1,-1,8,2,9,-1,-1,4,6,2,46,46
59556,0,-1,-1,8,1,9,-1,-1,4,6,2,46,46
59557,0,-1,-1,8,2,9,-1,-1,4,6,2,46,46
59558,0,-1,-1,8,2,9,-1,-1,4,6,2,46,46
59559,24020,-1,-1,11,1,1,39,1,1,2,1,36,36
59560,24020,-1,-1,11,2,1,42,1,1,2,1,36,36
59561,41860,-1,-1,16,1,1,46,1,1,2,4,6,6
59562,41860,-1,-1,16,1,1,46,1,1,2,4,6,6
59563,10580,-1,-1,15,1,1,43,1,1,4,1,36,36
59564,10580,-1,-1,15,2,1,44,1,1,4,1,36,36
59565,10580,-1,-1,15,1,1,-1,-1,1,4,1,36,36
59566,10580,-1,-1,15,1,1,-1,-1,1,4,1,36,36
59567,27740,-1,-1,12,1,1,35,1,1,2,3,47,47
59568,27740,-1,-1,12,2,1,40,1,1,2,3,47,47
59569,46060,-1,-1,12,1,1,46,1,1,2,4,4,4
59570,46060,-1,-1,12,2,1,43,1,1,2,4,4,4
59571,0,-1,-1,11,1,1,41,1,1,2,3,1,1
59572,0,-1,-1,11,2,1,37,1,1,2,3,1,1
59573,34060,-1,-1,9,1,1,42,4,3,4,3,54,54
59574,34060,-1,-1,9,2,1,40,4,3,4,3,54,54
59575,34060,-1,-1,9,1,1,36,6,3,4,3,54,54
59576,34060,-1,-1,9,2,1,39,6,3,4,3,54,54
59577,31080,-1,-1,14,2,1,42,6,4,5,4,6,6
59578,31080,-1,-1,14,2,1,39,1,4,5,4,6,6
59579,31080,-1,-1,14,2,1,-1,-1,4,5,4,6,6
59580,31080,-1,-1,14,1,1,35,6,4,5,4,6,6
59581,31080,-1,-1,14,1,1,38,1,4,5,4,6,6
59582,36420,-1,-1,16,1,1,44,3,6,1,3,40,40
59583,0,-1,-1,15,1,1,44,1,1,2,4,2,2
59584,0,-1,-1,15,2,1,43,1,1,2,4,2,2
59585,12060,-1,-1,14,1,1,39,4,6,1,3,13,13
59586,0,-1,-1,14,2,2,40,4,4,3,3,13,13
59587,0,-1,-1,14,1,2,40,6,4,3,3,13,13
59588,0,-1,-1,14,1,2,39,6,4,3,3,13,13
59589,33460,-1,-1,15,2,1,44,4,7,1,2,27,27
59590,48620,-1,-1,15,1,8,43,6,6,1,2,20,20
59591,19820,-1,-1,16,1,1,44,1,1,4,2,26,26
59592,19820,-1,-1,16,2,1,43,1,1,4,2,26,26
59593,19820,-1,-1,16,1,1,35,6,1,4,2,26,26
59594,19820,-1,-1,16,2,1,40,6,1,4,2,26,26
59595,47900,-1,-1,16,2,1,45,1,1,4,3,24,24
59596,47900,-1,-1,16,1,1,45,1,1,4,3,24,24
59597,47900,-1,-1,16,1,1,40,6,1,4,3,24,24
59598,47900,-1,-1,16,2,1,36,6,1,4,3,24,24
59599,12060,-1,-1,16,1,1,40,1,1,2,3,13,13
59600,12060,-1,-1,16,2,1,38,1,1,2,3,13,13
59601,28700,-1,-1,10,1,1,39,6,6,2,3,47,47
59602,28700,-1,-1,10,2,1,39,6,6,2,3,47,47
59603,33660,-1,-1,1,2,2,39,6,4,3,3,1,1
59604,33660,-1,-1,1,1,2,-1,-1,4,3,3,1,1
59605,33660,-1,-1,1,1,2,-1,-1,4,3,3,1,1
59606,35300,-1,-1,14,1,1,44,6,3,3,1,9,9
59607,35300,-1,-1,14,2,1,42,6,3,3,1,9,9
59608,35300,-1,-1,14,2,1,-1,-1,3,3,1,9,9
59609,12940,-1,-1,12,2,2,44,3,7,1,3,22,22
59610,12420,-1,-1,14,1,1,43,1,1,3,3,48,48
59611,12420,-1,-1,14,2,4,46,1,1,3,3,48,48
59612,12420,-1,-1,14,1,8,43,6,1,3,3,48,48
59613,19820,-1,-1,16,1,1,40,1,1,3,2,26,26
59614,19820,-1,-1,16,2,1,40,1,1,3,2,26,26
59615,19820,-1,-1,16,2,1,35,6,1,3,2,26,26
59616,42660,-1,-1,16,1,1,43,1,1,3,4,53,53
59617,42660,-1,-1,16,2,4,46,1,1,3,4,53,53
59618,42660,-1,-1,16,1,4,-1,-1,1,3,4,53,53
59619,26420,-1,-1,16,1,1,43,1,1,3,3,48,48
59620,26420,-1,-1,16,2,1,43,1,1,3,3,48,48
59621,26420,-1,-1,16,2,1,-1,-1,1,3,3,48,48
59622,37980,-1,-1,16,1,1,43,1,1,4,1,34,34
59623,37980,-1,-1,16,2,1,44,1,1,4,1,34,34
59624,37980,-1,-1,16,1,1,-1,-1,1,4,1,34,34
59625,37980,-1,-1,16,1,1,-1,-1,1,4,1,34,34
59626,15540,-1,-1,15,1,1,44,1,1,3,1,50,50
59627,15540,-1,-1,15,2,1,44,1,1,3,1,50,50
59628,15540,-1,-1,15,1,1,44,5,1,3,1,50,50
59629,38900,-1,-1,13,1,1,42,6,6,2,4,41,41
59630,38900,-1,-1,13,2,1,42,4,6,2,4,41,41
59631,38900,-1,-1,16,2,4,44,1,1,2,4,41,41
59632,38900,-1,-1,16,1,4,44,1,1,2,4,41,41
59633,35620,-1,-1,16,1,1,43,1,1,4,1,36,36
59634,35620,-1,-1,16,2,1,44,1,1,4,1,36,36
59635,35620,-1,-1,16,2,1,-1,-1,1,4,1,36,36
59636,35620,-1,-1,16,1,1,-1,-1,1,4,1,36,36
59637,37980,-1,-1,4,2,1,34,1,1,2,1,34,34
59638,37980,-1,-1,4,1,1,39,1,1,2,1,34,34
59639,14460,-1,-1,13,2,1,39,1,1,4,1,25,25
59640,14460,-1,-1,13,1,1,39,1,1,4,1,25,25
59641,14460,-1,-1,13,2,1,37,6,1,4,1,25,25
59642,14460,-1,-1,13,2,1,-1,-1,1,4,1,25,25
59643,44060,-1,-1,5,2,1,39,6,7,1,4,53,53
59644,0,-1,-1,12,1,1,43,1,1,4,4,16,16
59645,0,-1,-1,12,1,1,39,6,1,4,4,16,16
59646,0,-1,-1,12,2,1,33,1,1,4,4,16,16
59647,0,-1,-1,12,1,1,-1,-1,1,4,4,16,16
59648,17300,-1,-1,12,1,1,43,1,1,2,3,47,47
59649,17300,-1,-1,12,2,1,43,1,1,2,3,47,47
59650,39300,-1,-1,16,1,1,44,1,1,2,1,44,44
59651,39300,-1,-1,16,2,1,46,1,1,2,1,44,44
59652,0,-1,-1,16,1,1,39,6,3,2,3,54,54
59653,0,-1,-1,16,1,1,39,6,3,2,3,54,54
59654,0,-1,-1,14,1,1,44,1,1,2,2,27,27
59655,0,-1,-1,14,2,1,43,1,1,2,2,27,27
59656,46520,-1,-1,7,2,15,39,6,4,3,4,15,15
59657,46520,-1,-1,7,2,5,-1,-1,4,3,4,15,15
59658,46520,-1,-1,7,1,4,39,6,4,3,4,15,15
59659,46520,-1,-1,15,2,15,40,3,4,4,4,15,15
59660,46520,-1,-1,15,1,15,40,6,4,4,4,15,15
59661,46520,-1,-1,15,2,15,40,4,4,4,4,15,15
59662,46520,-1,-1,15,1,15,39,6,4,4,4,15,15
59663,0,-1,-1,7,2,1,39,1,1,3,3,48,48
59664,0,-1,-1,7,1,1,39,1,1,3,3,48,48
59665,0,-1,-1,7,2,1,-1,-1,1,3,3,48,48
59666,19820,-1,-1,1,2,1,40,3,7,1,2,26,26
59667,38860,-1,-1,8,2,1,43,6,7,1,1,23,23
59668,38060,-1,-1,16,2,1,43,1,1,2,4,4,4
59669,38060,-1,-1,16,1,1,40,1,1,2,4,4,4
59670,28140,-1,-1,7,2,1,39,1,1,2,2,29,29
59671,28140,-1,-1,7,1,1,39,1,1,2,2,29,29
59672,31080,-1,-1,12,2,1,39,1,1,4,4,6,6
59673,31080,-1,-1,12,1,1,35,1,1,4,4,6,6
59674,31080,-1,-1,12,1,3,39,6,1,4,4,6,6
59675,31080,-1,-1,12,1,3,39,6,1,4,4,6,6
59676,35620,-1,-1,14,2,2,42,2,4,2,1,36,36
59677,35620,-1,-1,14,2,6,40,6,4,2,1,36,36
59678,0,-1,-1,14,1,1,39,3,6,1,4,6,6
59679,0,-1,-1,8,2,1,40,3,7,1,4,56,56
59680,0,-1,-1,13,2,1,39,4,4,3,2,46,46
59681,0,-1,-1,13,1,1,40,4,4,3,2,46,46
59682,0,-1,-1,13,2,1,36,6,4,3,2,46,46
59683,0,-1,-1,7,2,7,36,3,7,1,4,56,56
59684,43620,-1,-1,14,1,1,39,1,1,2,2,46,46
59685,43620,-1,-1,14,2,1,44,1,1,2,2,46,46
59686,12940,-1,-1,16,2,1,40,4,4,3,3,22,22
59687,12940,-1,-1,16,1,1,40,6,4,3,3,22,22
59688,12940,-1,-1,16,1,1,43,6,4,3,3,22,22
59689,24340,-1,-1,11,2,1,43,6,7,1,2,26,26
59690,24340,-1,-1,1,2,1,39,6,7,1,2,26,26
59691,35380,-1,-1,14,1,2,43,4,3,5,3,22,22
59692,35380,-1,-1,14,1,2,39,6,3,5,3,22,22
59693,35380,-1,-1,14,2,2,39,6,3,5,3,22,22
59694,35380,-1,-1,14,1,2,36,6,3,5,3,22,22
59695,35380,-1,-1,14,2,2,35,6,3,5,3,22,22
59696,0,-1,-1,13,2,1,43,1,1,5,4,2,2
59697,0,-1,-1,13,1,1,43,1,1,5,4,2,2
59698,0,-1,-1,13,1,1,36,6,1,5,4,2,2
59699,0,-1,-1,13,2,1,-1,-1,1,5,4,2,2
59700,0,-1,-1,13,2,1,-1,-1,1,5,4,2,2
59701,29820,-1,-1,14,1,2,40,1,1,4,4,32,32
59702,29820,-1,-1,14,2,2,41,1,1,4,4,32,32
59703,29820,-1,-1,14,1,2,39,6,1,4,4,32,32
59704,29820,-1,-1,14,2,2,35,6,1,4,4,32,32
59705,45300,-1,-1,11,2,1,43,3,7,1,3,12,12
59706,17020,-1,-1,9,2,1,40,5,4,5,4,6,6
59707,17020,-1,-1,9,1,1,36,6,4,5,4,6,6
59708,17020,-1,-1,9,2,1,34,6,4,5,4,6,6
59709,17020,-1,-1,9,1,1,-1,-1,4,5,4,6,6
59710,17020,-1,-1,9,1,1,-1,-1,4,5,4,6,6
59711,43620,-1,-1,16,1,1,41,1,1,3,2,46,46
59712,43620,-1,-1,16,2,1,44,1,1,3,2,46,46
59713,43620,-1,-1,16,1,1,-1,-1,1,3,2,46,46
59714,35620,-1,-1,13,1,2,39,1,1,4,1,36,36
59715,35620,-1,-1,13,2,2,39,1,1,4,1,36,36
59716,35620,-1,-1,13,1,2,39,6,1,4,1,36,36
59717,35620,-1,-1,13,1,2,39,6,1,4,1,36,36
59718,35620,-1,-1,7,2,2,39,6,7,1,1,36,36
59719,41740,-1,-1,7,2,1,39,3,7,1,4,6,6
59720,24340,-1,-1,13,1,1,39,6,3,3,2,26,26
59721,24340,-1,-1,13,1,1,39,1,3,3,2,26,26
59722,24340,-1,-1,13,2,1,39,1,3,3,2,26,26
59723,48060,-1,-1,14,1,1,44,1,2,3,1,36,36
59724,48060,-1,-1,14,1,8,-1,-1,2,3,1,36,36
59725,48060,-1,-1,14,2,4,45,1,2,3,1,36,36
59726,19820,-1,-1,16,2,1,42,1,1,4,2,26,26
59727,19820,-1,-1,16,1,1,43,1,1,4,2,26,26
59728,19820,-1,-1,16,2,1,-1,-1,1,4,2,26,26
59729,19820,-1,-1,16,2,1,-1,-1,1,4,2,26,26
59730,0,-1,-1,8,2,1,40,3,4,4,4,6,6
59731,0,-1,-1,8,1,1,42,1,4,4,4,6,6
59732,0,-1,-1,8,2,1,41,1,4,4,4,6,6
59733,0,-1,-1,8,1,1,-1,-1,4,4,4,6,6
59734,0,-1,-1,6,2,1,43,1,1,2,4,56,56
59735,0,-1,-1,6,1,1,44,1,1,2,4,56,56
59736,0,-1,-1,5,1,1,42,2,6,1,4,6,6
59737,0,-1,-1,14,1,1,42,6,6,2,4,56,56
59738,0,-1,-1,14,2,1,43,6,6,2,4,56,56
59739,0,-1,-1,6,2,1,39,4,4,5,2,46,46
59740,0,-1,-1,6,1,1,34,6,4,5,2,46,46
59741,0,-1,-1,6,2,1,-1,-1,4,5,2,46,46
59742,0,-1,-1,6,2,1,-1,-1,4,5,2,46,46
59743,0,-1,-1,6,2,1,-1,-1,4,5,2,46,46
59744,0,-1,-1,15,2,1,44,1,1,2,4,53,53
59745,0,-1,-1,15,1,1,43,1,1,2,4,53,53
59746,0,-1,-1,9,2,1,43,6,7,1,4,6,6
59747,0,-1,-1,13,2,1,39,1,1,3,4,56,56
59748,0,-1,-1,13,1,1,40,1,1,3,4,56,56
59749,0,-1,-1,13,1,1,39,6,1,3,4,56,56
59750,41940,-1,-1,8,1,4,39,1,1,2,4,6,6
59751,41940,-1,-1,8,2,1,32,1,1,2,4,6,6
59752,12540,-1,-1,7,2,12,40,4,4,5,4,6,6
59753,12540,-1,-1,7,2,12,35,6,4,5,4,6,6
59754,12540,-1,-1,7,1,12,-1,-1,4,5,4,6,6
59755,12540,-1,-1,7,2,12,-1,-1,4,5,4,6,6
59756,12540,-1,-1,7,2,12,-1,-1,4,5,4,6,6
59757,44700,-1,-1,16,1,1,39,1,1,6,4,6,6
59758,44700,-1,-1,16,2,4,43,1,1,6,4,6,6
59759,44700,-1,-1,16,1,8,-1,-1,1,6,4,6,6
59760,44700,-1,-1,16,1,8,-1,-1,1,6,4,6,6
59761,44700,-1,-1,16,1,8,-1,-1,1,6,4,6,6
59762,44700,-1,-1,16,1,8,-1,-1,1,6,4,6,6
59763,35620,-1,-1,16,2,1,44,1,1,3,1,34,34
59764,35620,-1,-1,16,1,1,40,1,1,3,1,34,34
59765,35620,-1,-1,16,2,1,43,6,1,3,1,34,34
59766,34060,-1,-1,7,1,1,39,3,6,1,3,54,54
59767,0,-1,-1,7,2,1,40,4,7,1,3,54,54
59768,47900,-1,-1,16,1,4,46,1,1,4,3,24,24
59769,47900,-1,-1,16,2,4,46,1,1,4,3,24,24
59770,47900,-1,-1,16,2,4,34,6,1,4,3,24,24
59771,47900,-1,-1,16,1,4,-1,-1,1,4,3,24,24
59772,49740,-1,-1,16,1,1,43,1,1,4,4,4,4
59773,49740,-1,-1,16,2,1,44,1,1,4,4,4,4
59774,49740,-1,-1,16,2,1,43,6,1,4,4,4,4
59775,49740,-1,-1,16,2,1,41,6,1,4,4,4,4
59776,46060,-1,-1,15,2,1,41,1,1,5,4,4,4
59777,46060,-1,-1,15,1,1,39,1,1,5,4,4,4
59778,46060,-1,-1,15,1,1,-1,-1,1,5,4,4,4
59779,46060,-1,-1,15,1,1,-1,-1,1,5,4,4,4
59780,46060,-1,-1,15,2,1,-1,-1,1,5,4,4,4
59781,46060,-1,-1,9,2,1,36,3,4,2,4,4,4
59782,46060,-1,-1,9,2,1,40,4,4,2,4,4,4
59783,29820,-1,-1,13,1,1,39,6,3,2,4,32,32
59784,29820,-1,-1,13,2,1,40,2,3,2,4,32,32
59785,12580,-1,-1,14,2,1,40,1,1,2,3,24,24
59786,12580,-1,-1,14,1,1,39,1,1,2,3,24,24
59787,35620,-1,-1,14,2,1,42,1,1,8,1,34,34
59788,35620,1,1,14,1,1,39,1,1,8,1,34,34
59789,35620,-1,-1,14,1,1,40,6,1,8,1,34,34
59790,35620,-1,-1,14,2,1,36,6,1,8,1,34,34
59791,35620,-1,-1,14,2,1,-1,-1,1,8,1,34,34
59792,35620,-1,-1,14,1,1,-1,-1,1,8,1,34,34
59793,35620,-1,-1,14,1,1,-1,-1,1,8,1,34,34
59794,35620,-1,-1,14,1,1,-1,-1,1,8,1,34,34
59795,0,-1,-1,9,1,1,37,4,6,1,3,54,54
59796,47300,-1,-1,10,1,1,39,6,6,3,4,6,6
59797,47300,-1,-1,10,1,1,39,6,6,3,4,6,6
59798,47300,-1,-1,10,1,1,35,6,6,3,4,6,6
59799,0,-1,-1,15,2,1,41,1,1,2,2,46,46
59800,0,-1,-1,15,1,1,39,1,1,2,2,46,46
59801,42220,-1,-1,13,2,1,41,4,7,1,4,6,6
59802,0,-1,-1,16,2,1,40,1,1,2,3,5,5
59803,0,-1,-1,16,1,1,39,1,1,2,3,5,5
59804,38860,-1,-1,12,2,1,43,3,7,2,1,23,23
59805,38860,-1,-1,12,1,1,43,6,7,2,1,23,23
59806,16700,-1,-1,9,1,1,43,6,3,4,3,45,45
59807,16700,-1,-1,9,1,1,45,1,3,4,3,45,45
59808,16700,-1,-1,9,2,1,45,1,3,4,3,45,45
59809,16700,-1,-1,9,1,1,39,6,3,4,3,45,45
59810,33460,-1,-1,15,2,1,44,1,1,5,2,55,55
59811,33460,-1,-1,15,1,1,46,1,1,5,2,55,55
59812,33460,-1,-1,15,1,1,39,6,1,5,2,55,55
59813,33460,-1,-1,15,2,1,35,6,1,5,2,55,55
59814,33460,-1,-1,15,1,1,-1,-1,1,5,2,55,55
59815,31080,-1,-1,16,1,4,43,1,1,8,4,6,6
59816,31080,-1,-1,16,2,4,43,1,1,8,4,6,6
59817,31080,-1,-1,16,2,4,43,6,1,8,4,6,6
59818,31080,-1,-1,16,1,4,-1,-1,1,8,4,6,6
59819,31080,-1,-1,16,1,4,-1,-1,1,8,4,6,6
59820,31080,-1,-1,16,2,4,-1,-1,1,8,4,6,6
59821,31080,-1,-1,16,2,4,43,6,1,8,4,6,6
59822,31080,-1,-1,16,1,4,43,2,1,8,4,6,6
59823,41860,-1,-1,16,2,4,44,1,1,5,4,6,6
59824,41860,-1,-1,16,1,4,46,1,1,5,4,6,6
59825,41860,-1,-1,16,1,4,-1,-1,1,5,4,6,6
59826,41860,-1,-1,16,2,4,-1,-1,1,5,4,6,6
59827,41860,-1,-1,16,2,4,-1,-1,1,5,4,6,6
59828,24340,-1,-1,10,1,1,39,3,6,1,2,26,26
59829,0,-1,-1,13,1,1,39,1,1,2,4,16,16
59830,0,-1,-1,13,2,1,43,1,1,2,4,16,16
59831,41940,-1,-1,16,2,1,44,1,1,4,4,6,6
59832,41940,-1,-1,16,1,1,43,1,1,4,4,6,6
59833,41940,-1,-1,16,2,1,36,6,1,4,4,6,6
59834,41940,-1,-1,16,1,1,39,6,1,4,4,6,6
59835,19820,-1,-1,16,1,1,44,1,1,2,2,26,26
59836,19820,-1,-1,16,2,1,46,1,1,2,2,26,26
59837,19820,-1,-1,15,2,1,39,1,1,4,2,26,26
59838,19820,-1,-1,15,1,1,43,1,1,4,2,26,26
59839,19820,-1,-1,15,2,1,-1,-1,1,4,2,26,26
59840,19820,-1,-1,15,2,1,-1,-1,1,4,2,26,26
59841,0,-1,-1,16,1,1,44,1,1,6,1,36,36
59842,0,-1,-1,16,2,1,42,1,1,6,1,36,36
59843,0,-1,-1,16,1,1,43,6,1,6,1,36,36
59844,0,-1,-1,16,1,1,40,6,1,6,1,36,36
59845,0,-1,-1,16,1,1,37,6,1,6,1,36,36
59846,0,-1,-1,16,1,1,-1,-1,1,6,1,36,36
59847,40140,-1,-1,11,2,1,44,6,7,1,4,6,6
59848,37980,-1,-1,15,1,1,39,1,1,2,3,10,10
59849,37980,-1,-1,15,2,1,43,1,1,2,3,10,10
59850,46520,-1,-1,16,1,4,43,1,1,2,4,15,15
59851,46520,-1,-1,16,2,4,40,1,1,2,4,15,15
59852,14260,-1,-1,13,2,1,43,1,1,3,4,16,16
59853,14260,-1,-1,13,1,1,39,1,1,3,4,16,16
59854,14260,-1,-1,13,1,1,36,6,1,3,4,16,16
59855,14260,-1,-1,13,1,1,39,1,1,2,4,16,16
59856,14260,-1,-1,13,2,1,41,1,1,2,4,16,16
59857,14460,-1,-1,15,2,1,39,1,1,2,1,33,33
59858,14460,-1,-1,15,1,1,39,1,1,2,1,33,33
59859,23420,-1,-1,12,1,1,39,4,3,3,4,6,6
59860,23420,-1,-1,12,2,1,41,3,3,3,4,6,6
59861,23420,-1,-1,12,2,1,39,4,3,3,4,6,6
59862,44060,-1,-1,12,2,1,44,3,4,2,4,53,53
59863,44060,-1,-1,12,1,1,40,6,4,2,4,53,53
59864,0,-1,-1,8,1,1,-1,-1,4,2,4,6,6
59865,0,-1,-1,8,2,1,40,4,4,2,4,6,6
59866,0,-1,-1,13,2,3,42,1,1,2,4,56,56
59867,0,-1,-1,13,1,1,43,1,1,2,4,56,56
59868,35620,-1,-1,12,2,1,39,1,1,2,1,36,36
59869,35620,-1,-1,12,1,1,39,1,1,2,1,36,36
59870,37100,-1,-1,13,2,1,40,1,1,4,4,6,6
59871,37100,-1,-1,13,1,1,39,1,1,4,4,6,6
59872,37100,-1,-1,13,1,1,40,6,1,4,4,6,6
59873,37100,-1,-1,13,1,1,38,6,1,4,4,6,6
59874,0,-1,-1,15,2,1,44,1,1,3,1,36,36
59875,0,-1,-1,15,1,1,43,1,1,3,1,36,36
59876,0,-1,-1,15,1,1,-1,-1,1,3,1,36,36
59877,19820,-1,-1,13,2,1,40,1,1,2,2,26,26
59878,19820,-1,-1,13,1,1,40,1,1,2,2,26,26
59879,0,-1,-1,16,1,1,43,6,6,2,4,56,56
59880,0,-1,-1,16,2,1,42,4,6,2,4,56,56
59881,14260,-1,-1,10,2,1,39,4,4,3,4,16,16
59882,14260,-1,-1,10,1,1,39,1,4,3,4,16,16
59883,14260,-1,-1,10,2,1,39,1,4,3,4,16,16
59884,33460,-1,-1,16,1,1,43,1,1,4,2,27,27
59885,33460,-1,-1,16,2,1,45,1,1,4,2,27,27
59886,33460,-1,-1,16,2,1,37,6,1,4,2,27,27
59887,33460,-1,-1,16,1,1,36,6,1,4,2,27,27
59888,0,-1,-1,12,1,4,34,1,1,2,2,17,17
59889,0,-1,-1,12,2,4,34,1,1,2,2,17,17
59890,35620,-1,-1,16,1,2,44,6,6,1,1,36,36
59891,0,-1,-1,10,2,1,40,1,1,2,4,6,6
59892,0,-1,-1,10,1,1,44,1,1,2,4,6,6
59893,0,-1,-1,16,2,1,43,1,1,4,3,48,48
59894,0,-1,-1,16,1,1,42,1,1,4,3,48,48
59895,0,-1,-1,16,2,1,-1,-1,1,4,3,48,48
59896,0,-1,-1,16,2,1,-1,-1,1,4,3,48,48
59897,0,-1,-1,12,1,1,42,6,6,1,1,36,36
59898,41860,-1,-1,7,2,4,39,1,1,3,4,6,6
59899,41860,-1,-1,7,1,4,39,1,1,3,4,6,6
59900,41860,-1,-1,7,2,4,-1,-1,1,3,4,6,6
59901,40380,-1,-1,8,1,1,40,4,6,1,1,36,36
59902,0,-1,-1,12,2,1,39,3,7,1,2,29,29
59903,28140,-1,-1,10,2,1,39,1,1,6,2,29,29
59904,28140,-1,-1,10,1,3,40,1,1,6,2,29,29
59905,28140,-1,-1,10,1,1,39,6,1,6,2,29,29
59906,28140,-1,-1,10,2,1,-1,-1,1,6,2,29,29
59907,28140,-1,-1,10,1,3,-1,-1,1,6,2,29,29
59908,28140,-1,-1,10,1,3,-1,-1,1,6,2,29,29
59909,0,-1,-1,8,2,1,39,6,4,2,2,19,19
59910,0,-1,-1,8,2,1,44,4,4,2,2,19,19
59911,0,-1,-1,7,1,1,43,3,6,1,3,47,47
59912,27740,-1,-1,9,2,2,39,6,4,2,3,47,47
59913,27740,-1,-1,9,1,2,39,6,4,2,3,47,47
59914,0,-1,-1,11,2,1,39,4,4,2,3,47,47
59915,0,-1,-1,11,1,1,36,6,4,2,3,47,47
59916,28700,-1,-1,11,2,1,43,6,7,1,3,47,47
59917,40140,-1,-1,12,2,2,42,1,1,2,4,6,6
59918,40140,-1,-1,12,1,2,42,1,1,2,4,6,6
59919,31080,-1,-1,16,1,1,43,6,6,6,4,6,6
59920,31080,-1,-1,16,1,1,43,6,6,6,4,6,6
59921,31080,-1,-1,16,1,1,43,6,6,6,4,6,6
59922,31080,-1,-1,16,1,1,42,6,6,6,4,6,6
59923,31080,-1,-1,16,1,1,42,2,6,6,4,6,6
59924,31080,-1,-1,16,1,1,43,2,6,6,4,6,6
59925,0,-1,-1,15,1,1,40,1,1,3,3,47,47
59926,0,-1,-1,15,2,1,40,1,1,3,3,47,47
59927,0,-1,-1,15,2,1,39,3,1,3,3,47,47
59928,0,-1,-1,5,2,1,34,3,7,1,3,47,47
59929,16980,-1,-1,13,1,1,44,4,3,3,2,17,17
59930,16980,-1,-1,13,1,1,-1,-1,3,3,2,17,17
59931,16980,-1,-1,13,1,1,-1,-1,3,3,2,17,17
59932,22020,-1,-1,14,1,1,40,1,1,3,2,38,38
59933,22020,-1,-1,14,2,1,39,1,1,3,2,38,38
59934,22020,-1,-1,14,1,1,39,6,1,3,2,38,38
59935,43340,-1,-1,9,2,1,39,3,7,1,3,22,22
59936,43340,-1,-1,12,2,1,40,4,7,1,3,22,22
59937,23060,-1,-1,8,2,1,39,4,7,1,2,18,18
59938,0,-1,-1,15,2,1,43,1,1,3,3,28,28
59939,0,-1,-1,15,1,1,43,1,1,3,3,28,28
