,CBSA,PELAYFTO,PELAYDUR,HEFAMINC,PESEX,PTDTRACE,PEEDUCA,PEMARITL,HRHTYPE,HRNUMHOU,REGION,STATE,state
46268,28140,-1,-1,12,1,1,43,2,6,1,2,20,20
46269,48620,-1,-1,15,1,1,44,6,6,1,2,20,20
46270,0,-1,-1,15,2,1,39,1,1,2,1,42,42
46271,0,-1,-1,15,1,1,41,1,1,2,1,42,42
46272,0,-1,-1,15,1,1,40,1,1,4,4,2,2
46273,0,-1,-1,15,2,4,40,1,1,4,4,2,2
46274,0,-1,-1,15,1,8,39,6,1,4,4,2,2
46275,0,-1,-1,15,1,8,37,6,1,4,4,2,2
46276,30780,-1,-1,13,2,1,39,6,7,2,3,5,5
46277,30780,-1,-1,13,1,1,41,6,7,2,3,5,5
46278,31080,-1,-1,15,1,1,43,1,1,2,4,6,6
46279,31080,-1,-1,15,1,1,43,1,1,2,4,6,6
46280,0,-1,-1,11,1,3,39,6,6,3,4,2,2
46281,0,-1,-1,11,2,3,40,6,6,3,4,2,2
46282,0,-1,-1,11,2,3,40,6,6,3,4,2,2
46283,0,-1,-1,15,1,1,43,1,1,3,2,31,31
46284,0,-1,-1,15,2,1,43,1,1,3,2,31,31
46285,0,-1,-1,15,1,1,-1,-1,1,3,2,31,31
46286,0,-1,-1,11,2,1,39,4,7,1,2,31,31
46287,0,-1,-1,14,2,1,43,4,4,4,1,50,50
46288,0,-1,-1,14,2,1,37,6,4,4,1,50,50
46289,0,-1,-1,14,2,1,35,6,4,4,1,50,50
46290,0,-1,-1,14,2,1,-1,-1,4,4,1,50,50
46291,29620,-1,-1,14,1,1,39,1,1,5,2,26,26
46292,29620,-1,-1,14,2,1,39,1,1,5,2,26,26
46293,29620,-1,-1,14,2,1,39,6,1,5,2,26,26
46294,29620,-1,-1,14,2,1,37,6,1,5,2,26,26
46295,29620,-1,-1,14,1,1,-1,-1,1,5,2,26,26
46296,0,-1,-1,9,1,3,39,2,3,6,4,35,35
46297,0,-1,-1,9,2,3,37,4,3,6,4,35,35
46298,0,-1,-1,9,1,3,40,6,3,6,4,35,35
46299,0,-1,-1,9,1,3,-1,-1,3,6,4,35,35
46300,0,-1,-1,9,1,3,-1,-1,3,6,4,35,35
46301,0,-1,-1,9,2,3,-1,-1,3,6,4,35,35
46302,33700,-1,-1,14,1,1,39,1,1,2,4,6,6
46303,33700,-1,-1,14,2,1,39,1,1,2,4,6,6
46304,17140,-1,-1,13,1,1,37,6,3,4,2,39,39
46305,17140,-1,-1,13,1,1,43,1,3,4,2,39,39
46306,17140,-1,-1,13,2,1,43,1,3,4,2,39,39
46307,17140,-1,-1,13,2,1,40,6,3,4,2,39,39
46308,0,-1,-1,13,2,1,39,1,1,4,3,47,47
46309,0,-1,-1,13,1,1,39,1,1,4,3,47,47
46310,0,-1,-1,13,1,1,39,6,1,4,3,47,47
46311,0,-1,-1,13,1,1,39,6,1,4,3,47,47
46312,13740,-1,-1,14,1,1,44,1,1,2,4,30,30
46313,13740,-1,-1,14,2,1,43,1,1,2,4,30,30
46314,47380,-1,-1,10,2,2,39,4,4,5,3,48,48
46315,47380,-1,-1,10,1,2,38,6,4,5,3,48,48
46316,47380,-1,-1,10,1,2,38,6,4,5,3,48,48
46317,47380,-1,-1,10,2,2,34,6,4,5,3,48,48
46318,47380,-1,-1,10,2,2,34,6,4,5,3,48,48
46319,45780,-1,-1,16,1,1,39,1,1,2,2,39,39
46320,45780,-1,-1,16,2,1,39,1,1,2,2,39,39
46321,27500,-1,-1,10,2,1,39,4,4,2,2,55,55
46322,27500,-1,-1,10,2,1,38,6,4,2,2,55,55
46323,0,-1,-1,12,1,1,40,1,1,2,2,27,27
46324,0,-1,-1,12,2,1,45,1,1,2,2,27,27
46325,22020,-1,-1,10,2,1,39,6,4,4,2,38,38
46326,22020,-1,-1,10,1,1,40,6,4,4,2,38,38
46327,22020,-1,-1,10,2,1,37,6,4,4,2,38,38
46328,22020,-1,-1,10,1,1,-1,-1,4,4,2,38,38
46329,15540,-1,-1,10,1,1,43,6,6,1,1,50,50
46330,14460,-1,-1,16,2,4,45,1,1,2,1,25,25
46331,14460,-1,-1,16,1,4,46,1,1,2,1,25,25
46332,45940,-1,-1,15,2,1,46,3,7,1,1,34,34
46333,34980,-1,-1,16,2,2,40,1,1,4,3,47,47
46334,34980,-1,-1,16,1,2,42,1,1,4,3,47,47
46335,34980,-1,-1,16,2,2,41,6,1,4,3,47,47
46336,34980,-1,-1,16,1,2,39,6,1,4,3,47,47
46337,0,-1,-1,8,2,1,37,1,1,5,3,47,47
46338,0,-1,-1,8,1,1,39,1,1,5,3,47,47
46339,0,-1,-1,8,1,1,39,5,1,5,3,47,47
46340,0,-1,-1,8,2,1,43,4,1,5,3,47,47
46341,0,-1,-1,8,1,1,35,6,1,5,3,47,47
46342,26980,-1,-1,7,2,4,39,4,4,3,2,19,19
46343,26980,-1,-1,7,1,4,39,6,4,3,2,19,19
46344,26980,-1,-1,7,2,4,35,6,4,3,2,19,19
46345,0,-1,-1,7,2,1,42,3,7,1,4,56,56
46346,26900,-1,-1,16,1,1,44,1,1,3,2,18,18
46347,26900,-1,-1,16,2,1,44,1,1,3,2,18,18
46348,26900,-1,-1,16,2,1,39,6,1,3,2,18,18
46349,0,-1,-1,8,1,1,41,6,3,4,3,22,22
46350,0,-1,-1,8,2,1,39,6,3,4,3,22,22
46351,0,-1,-1,8,1,1,-1,-1,3,4,3,22,22
46352,0,-1,-1,8,2,1,-1,-1,3,4,3,22,22
46353,10740,-1,-1,10,2,1,41,1,1,2,4,35,35
46354,10740,-1,-1,10,1,1,43,1,1,2,4,35,35
46355,12060,-1,-1,8,2,2,39,1,1,2,3,13,13
46356,12060,-1,-1,8,1,2,39,1,1,2,3,13,13
46357,12060,-1,-1,15,1,2,42,4,3,3,3,13,13
46358,12060,-1,-1,15,1,2,39,6,3,3,3,13,13
46359,12060,-1,-1,15,2,2,-1,-1,3,3,3,13,13
46360,0,-1,-1,10,2,1,39,4,7,1,2,38,38
46361,0,-1,-1,8,2,1,43,4,7,2,2,46,46
46362,0,-1,-1,8,2,1,43,3,7,2,2,46,46
46363,0,-1,-1,11,2,1,42,1,1,2,2,31,31
46364,0,-1,-1,11,1,1,40,1,1,2,2,31,31
46365,0,-1,-1,11,2,1,39,1,1,3,2,39,39
46366,0,-1,-1,11,1,1,39,1,1,3,2,39,39
46367,0,-1,-1,11,2,1,39,6,1,3,2,39,39
46368,15980,-1,-1,14,2,1,43,1,1,5,3,12,12
46369,15980,-1,-1,14,1,1,41,1,1,5,3,12,12
46370,15980,-1,-1,14,1,1,-1,-1,1,5,3,12,12
46371,15980,-1,-1,14,2,1,-1,-1,1,5,3,12,12
46372,15980,-1,-1,14,2,1,-1,-1,1,5,3,12,12
46373,29540,-1,-1,13,1,1,39,1,1,2,1,42,42
46374,29540,-1,-1,13,2,1,37,1,1,2,1,42,42
46375,0,-1,-1,14,2,1,44,1,1,2,3,54,54
46376,0,-1,-1,14,1,1,40,1,1,2,3,54,54
46377,34980,-1,-1,12,2,1,43,1,1,2,3,47,47
46378,34980,-1,-1,12,1,1,45,1,1,2,3,47,47
46379,15540,-1,-1,13,1,1,39,4,6,1,1,50,50
46380,15540,-1,-1,14,1,1,43,4,3,2,1,50,50
46381,15540,-1,-1,14,1,1,36,6,3,2,1,50,50
46382,0,-1,-1,16,1,1,46,1,1,3,3,48,48
46383,0,-1,-1,16,2,1,46,1,1,3,3,48,48
46384,0,-1,-1,16,1,1,43,6,1,3,3,48,48
46385,0,-1,-1,16,2,1,40,1,1,3,4,30,30
46386,0,-1,-1,16,1,1,43,1,1,3,4,30,30
46387,0,-1,-1,16,1,1,39,6,1,3,4,30,30
46388,43340,-1,-1,14,1,1,40,4,6,1,3,22,22
46389,35620,-1,-1,16,2,4,43,1,1,3,1,34,34
46390,35620,-1,-1,16,1,4,43,1,1,3,1,34,34
46391,35620,-1,-1,16,1,4,-1,-1,1,3,1,34,34
46392,14460,-1,-1,15,2,1,36,6,4,5,1,25,25
46393,14460,-1,-1,15,1,1,44,1,4,5,1,25,25
46394,14460,-1,-1,15,2,1,44,1,4,5,1,25,25
46395,14460,-1,-1,15,2,1,-1,-1,4,5,1,25,25
46396,14460,-1,-1,15,2,1,-1,-1,4,5,1,25,25
46397,0,-1,-1,13,1,1,44,1,1,2,3,54,54
46398,0,-1,-1,13,2,1,42,1,1,2,3,54,54
46399,25540,-1,-1,14,2,1,44,3,7,1,1,9,9
46400,0,-1,-1,1,2,1,40,6,7,1,2,46,46
46401,40420,-1,-1,11,2,1,44,1,1,2,2,17,17
46402,40420,-1,-1,11,1,1,43,1,1,2,2,17,17
46403,11700,-1,-1,11,2,1,43,1,1,2,3,37,37
46404,11700,-1,-1,11,2,1,44,1,1,2,3,37,37
46405,0,-1,-1,13,1,1,39,1,1,2,1,23,23
46406,0,-1,-1,13,2,1,39,1,1,2,1,23,23
46407,47900,-1,-1,11,1,1,34,1,1,4,3,24,24
46408,47900,-1,-1,11,2,1,33,1,1,4,3,24,24
46409,47900,-1,-1,11,1,1,-1,-1,1,4,3,24,24
46410,47900,-1,-1,11,2,1,-1,-1,1,4,3,24,24
46411,47900,-1,-1,13,1,1,43,6,3,3,3,24,24
46412,47900,-1,-1,13,2,2,40,4,3,3,3,24,24
46413,47900,-1,-1,13,1,6,-1,-1,3,3,3,24,24
46414,0,-1,-1,7,1,1,36,3,6,1,1,33,33
46415,36100,-1,-1,15,1,1,42,3,3,2,3,12,12
46416,36100,-1,-1,15,1,1,36,6,3,2,3,12,12
46417,46520,-1,-1,16,1,4,39,6,3,6,4,15,15
46418,46520,-1,-1,16,1,4,43,2,3,6,4,15,15
46419,46520,-1,-1,16,2,4,39,3,3,6,4,15,15
46420,46520,-1,-1,16,2,4,39,6,3,6,4,15,15
46421,46520,-1,-1,16,1,4,-1,-1,3,6,4,15,15
46422,46520,-1,-1,16,1,1,44,4,3,6,4,15,15
46423,12060,-1,-1,9,2,2,43,1,1,2,3,13,13
46424,12060,-1,-1,9,1,2,42,1,1,2,3,13,13
46425,33460,-1,-1,12,2,2,43,4,7,1,2,27,27
46426,0,-1,-1,4,1,5,40,6,6,2,4,41,41
46427,0,-1,-1,4,1,2,40,6,6,2,4,41,41
46428,33460,-1,-1,12,2,1,39,1,1,2,2,27,27
46429,33460,-1,-1,12,1,1,43,1,1,2,2,27,27
46430,25940,-1,-1,15,2,4,43,1,1,3,3,45,45
46431,25940,-1,-1,15,1,4,43,1,1,3,3,45,45
46432,25940,-1,-1,15,2,4,-1,-1,1,3,3,45,45
46433,0,-1,-1,13,1,1,42,1,1,2,4,56,56
46434,0,-1,-1,13,2,1,42,1,1,2,4,56,56
46435,0,-1,-1,1,2,1,39,4,4,3,2,17,17
46436,0,-1,-1,1,1,1,-1,-1,4,3,2,17,17
46437,0,-1,-1,1,2,1,-1,-1,4,3,2,17,17
46438,27140,-1,-1,11,1,2,41,4,6,1,3,28,28
46439,0,-1,-1,13,2,3,39,3,4,3,2,38,38
46440,0,-1,-1,13,2,3,-1,-1,4,3,2,38,38
46441,0,-1,-1,13,1,3,-1,-1,4,3,2,38,38
46442,0,-1,-1,7,2,1,36,6,4,2,3,28,28
46443,0,-1,-1,7,2,1,-1,-1,4,2,3,28,28
46444,37980,1,6,16,2,1,43,1,1,4,1,42,42
46445,37980,-1,-1,16,1,1,43,1,1,4,1,42,42
46446,37980,-1,-1,16,1,1,40,6,1,4,1,42,42
46447,37980,-1,-1,16,1,1,-1,-1,1,4,1,42,42
46448,0,-1,-1,15,1,1,43,1,1,4,4,30,30
46449,0,-1,-1,15,2,1,39,1,1,4,4,30,30
46450,0,-1,-1,15,2,1,-1,-1,1,4,4,30,30
46451,0,-1,-1,15,1,1,39,6,1,4,4,30,30
46452,33460,-1,-1,15,1,2,43,6,3,4,2,27,27
46453,33460,-1,-1,15,2,2,40,6,3,4,2,27,27
46454,33460,-1,-1,15,1,2,-1,-1,3,4,2,27,27
46455,33460,-1,-1,15,1,2,-1,-1,3,4,2,27,27
46456,32820,-1,-1,11,1,2,38,4,6,1,3,47,47
46457,0,-1,-1,13,2,1,43,1,1,3,3,28,28
46458,0,-1,-1,13,1,1,-1,-1,1,3,3,28,28
46459,0,-1,-1,13,1,1,40,1,1,3,3,28,28
46460,0,-1,-1,11,2,1,43,6,7,1,3,5,5
46461,0,-1,-1,5,2,2,35,3,4,3,3,1,1
46462,0,-1,-1,5,2,2,39,6,4,3,3,1,1
46463,0,-1,-1,5,1,2,-1,-1,4,3,3,1,1
46464,45780,-1,-1,4,1,1,39,4,6,1,2,39,39
46465,41620,-1,-1,10,2,1,40,1,1,3,4,49,49
46466,41620,-1,-1,10,1,1,40,1,1,3,4,49,49
46467,41620,-1,-1,10,1,1,-1,-1,1,3,4,49,49
46468,41180,-1,-1,14,1,1,43,6,6,1,2,29,29
46469,0,-1,-1,16,2,1,46,1,1,2,4,56,56
46470,0,-1,-1,16,1,1,44,1,1,2,4,56,56
46471,0,-1,-1,5,2,1,41,5,7,1,3,28,28
46472,33340,-1,-1,1,1,1,42,6,6,1,2,55,55
46473,0,-1,-1,12,1,1,43,1,1,2,3,5,5
46474,0,-1,-1,12,2,1,40,1,1,2,3,5,5
46475,17460,-1,-1,16,1,1,39,1,1,5,2,39,39
46476,17460,-1,-1,16,2,1,43,1,1,5,2,39,39
46477,17460,-1,-1,16,2,1,-1,-1,1,5,2,39,39
46478,17460,-1,-1,16,1,1,-1,-1,1,5,2,39,39
46479,17460,-1,-1,16,1,1,-1,-1,1,5,2,39,39
46480,46520,-1,-1,16,2,4,43,1,1,3,4,15,15
46481,46520,-1,-1,16,1,4,44,1,1,3,4,15,15
46482,46520,-1,-1,16,2,4,39,3,1,3,4,15,15
46483,36740,-1,-1,15,2,1,44,6,7,1,3,12,12
46484,12940,-1,-1,11,2,1,42,3,4,2,3,22,22
46485,12940,-1,-1,11,1,1,39,6,4,2,3,22,22
46486,0,-1,-1,7,1,1,37,1,1,2,3,47,47
46487,0,-1,-1,7,2,1,37,1,1,2,3,47,47
46488,36420,-1,-1,14,2,1,39,1,1,4,3,40,40
46489,36420,-1,-1,14,1,1,39,1,1,4,3,40,40
46490,36420,-1,-1,14,2,1,-1,-1,1,4,3,40,40
46491,36420,-1,-1,14,2,1,-1,-1,1,4,3,40,40
46492,36420,-1,-1,16,2,1,39,1,1,2,3,40,40
46493,36420,-1,-1,16,1,1,43,1,1,2,3,40,40
46494,0,-1,-1,14,1,1,35,1,1,3,2,31,31
46495,0,-1,-1,14,2,1,41,1,1,3,2,31,31
46496,0,-1,-1,14,1,1,41,6,1,3,2,31,31
46497,34980,-1,-1,14,1,1,40,1,1,2,3,47,47
46498,34980,-1,-1,14,2,1,43,1,1,2,3,47,47
46499,40900,-1,-1,13,2,1,33,1,1,3,4,6,6
46500,40900,-1,-1,13,1,1,33,1,1,3,4,6,6
46501,40900,1,26,13,1,1,39,5,1,3,4,6,6
46502,26580,-1,-1,12,1,1,40,1,1,2,3,54,54
46503,26580,-1,-1,12,2,1,42,1,1,2,3,54,54
46504,41100,-1,-1,15,2,1,40,1,1,5,4,49,49
46505,41100,-1,-1,15,1,1,43,1,1,5,4,49,49
46506,41100,-1,-1,15,2,1,-1,-1,1,5,4,49,49
46507,41100,-1,-1,15,2,1,-1,-1,1,5,4,49,49
46508,41100,-1,-1,15,1,1,-1,-1,1,5,4,49,49
46509,0,-1,-1,16,1,1,44,1,1,4,3,54,54
46510,0,-1,-1,16,2,1,43,1,1,4,3,54,54
46511,0,-1,-1,16,2,1,39,6,1,4,3,54,54
46512,0,-1,-1,16,2,1,-1,-1,1,4,3,54,54
46513,0,-1,-1,16,2,1,40,4,4,5,3,54,54
46514,0,-1,-1,16,2,1,40,6,4,5,3,54,54
46515,0,-1,-1,16,1,1,37,6,4,5,3,54,54
46516,0,-1,-1,16,2,1,-1,-1,4,5,3,54,54
46517,0,-1,-1,16,1,1,39,4,4,5,3,54,54
46518,13740,-1,-1,14,1,1,40,1,1,4,4,30,30
46519,13740,-1,-1,14,2,1,42,1,1,4,4,30,30
46520,13740,-1,-1,14,1,1,-1,-1,1,4,4,30,30
46521,13740,-1,-1,14,2,1,-1,-1,1,4,4,30,30
46522,17140,-1,-1,14,1,1,39,1,1,4,2,39,39
46523,17140,-1,-1,14,2,1,39,1,1,4,2,39,39
46524,17140,-1,-1,14,2,1,-1,-1,1,4,2,39,39
46525,17140,-1,-1,14,2,1,39,4,1,4,2,39,39
46526,0,-1,-1,9,1,1,39,6,3,3,3,21,21
46527,0,-1,-1,9,2,1,39,4,3,3,3,21,21
46528,0,-1,-1,9,2,1,-1,-1,3,3,3,21,21
46529,33460,-1,-1,11,1,1,39,1,1,2,2,27,27
46530,33460,-1,-1,11,2,1,37,1,1,2,2,27,27
46531,41100,-1,-1,15,1,1,46,1,1,2,4,49,49
46532,41100,-1,-1,15,2,1,43,1,1,2,4,49,49
46533,12420,-1,-1,15,1,1,42,6,6,1,3,48,48
46534,34980,-1,-1,10,2,2,39,6,7,1,3,47,47
46535,0,-1,-1,11,1,1,43,4,6,1,2,39,39
46536,41860,-1,-1,16,1,1,36,6,1,3,4,6,6
46537,41860,-1,-1,16,1,1,32,1,1,3,4,6,6
46538,41860,-1,-1,16,2,1,39,1,1,3,4,6,6
46539,0,-1,-1,13,2,1,39,3,7,1,3,21,21
46540,0,-1,-1,11,2,1,39,1,1,2,2,20,20
46541,0,-1,-1,11,1,1,43,1,1,2,2,20,20
46542,24860,-1,-1,16,1,1,43,1,1,4,3,45,45
46543,24860,-1,-1,16,2,1,40,1,1,4,3,45,45
46544,24860,-1,-1,16,1,1,36,6,1,4,3,45,45
46545,24860,-1,-1,16,2,1,-1,-1,1,4,3,45,45
46546,0,-1,-1,11,1,2,39,6,6,1,3,45,45
46547,29460,-1,-1,13,1,1,43,1,1,5,3,12,12
46548,29460,-1,-1,13,2,1,43,1,1,5,3,12,12
46549,29460,-1,-1,13,1,1,35,6,1,5,3,12,12
46550,29460,-1,-1,13,2,1,-1,-1,1,5,3,12,12
46551,29460,-1,-1,13,2,1,-1,-1,1,5,3,12,12
46552,0,-1,-1,4,1,1,39,3,6,1,4,30,30
46553,22900,-1,-1,8,2,1,39,3,7,1,3,5,5
46554,0,-1,-1,16,2,1,39,4,4,3,2,39,39
46555,0,-1,-1,16,1,1,-1,-1,4,3,2,39,39
46556,0,-1,-1,16,1,1,-1,-1,4,3,2,39,39
46557,14460,-1,-1,6,2,3,39,6,4,2,1,25,25
46558,14460,-1,-1,6,2,3,39,6,4,2,1,25,25
46559,19660,-1,-1,11,1,1,39,2,6,1,3,12,12
46560,0,-1,-1,15,1,1,41,1,1,2,3,21,21
46561,0,-1,-1,15,2,1,44,1,1,2,3,21,21
46562,46520,-1,-1,15,2,5,40,1,1,5,4,15,15
46563,46520,-1,-1,15,1,8,43,1,1,5,4,15,15
46564,46520,-1,-1,15,2,21,43,6,1,5,4,15,15
46565,46520,-1,-1,15,1,5,41,3,1,5,4,15,15
46566,46520,-1,-1,15,1,5,39,6,1,5,4,15,15
46567,34940,-1,-1,15,1,1,44,1,1,5,3,12,12
46568,34940,-1,-1,15,2,1,43,1,1,5,3,12,12
46569,34940,-1,-1,15,2,1,39,6,1,5,3,12,12
46570,34940,-1,-1,15,2,1,37,6,1,5,3,12,12
46571,34940,-1,-1,15,2,1,34,6,1,5,3,12,12
46572,41620,-1,-1,8,1,2,37,6,6,1,4,49,49
46573,39300,-1,-1,16,1,2,39,1,1,6,1,44,44
46574,39300,-1,-1,16,2,1,42,1,1,6,1,44,44
46575,39300,-1,-1,16,1,6,39,6,1,6,1,44,44
46576,39300,-1,-1,16,2,6,37,6,1,6,1,44,44
46577,39300,-1,-1,16,2,6,37,6,1,6,1,44,44
46578,39300,-1,-1,16,1,6,36,6,1,6,1,44,44
46579,0,-1,-1,14,2,1,39,1,1,2,3,1,1
46580,0,-1,-1,14,1,1,40,1,1,2,3,1,1
46581,31080,-1,-1,14,2,1,43,4,7,1,4,6,6
46582,43900,-1,-1,12,1,1,39,2,3,4,3,45,45
46583,43900,-1,-1,12,2,1,40,2,3,4,3,45,45
46584,43900,-1,-1,12,1,1,-1,-1,3,4,3,45,45
46585,43900,-1,-1,12,1,1,-1,-1,3,4,3,45,45
46586,19780,-1,-1,13,1,6,40,6,6,1,2,19,19
46587,13980,-1,-1,13,2,1,44,1,1,2,3,51,51
46588,13980,-1,-1,13,1,1,39,1,1,2,3,51,51
46589,22900,-1,-1,7,2,1,34,3,7,1,3,5,5
46590,33340,-1,-1,16,2,1,43,1,1,2,2,55,55
46591,33340,-1,-1,16,1,1,42,1,1,2,2,55,55
46592,31080,-1,-1,9,2,1,39,1,1,2,4,6,6
46593,31080,-1,-1,9,1,1,39,1,1,2,4,6,6
46594,0,-1,-1,1,2,1,37,6,4,3,3,5,5
46595,0,-1,-1,1,2,1,39,4,4,3,3,5,5
46596,0,-1,-1,1,1,1,-1,-1,4,3,3,5,5
46597,35620,-1,-1,14,1,1,44,1,1,2,1,34,34
46598,35620,-1,-1,14,2,1,40,1,1,2,1,34,34
46599,0,-1,-1,9,2,1,42,1,1,5,3,5,5
46600,0,-1,-1,9,1,1,41,1,1,5,3,5,5
46601,0,-1,-1,9,1,1,-1,-1,1,5,3,5,5
46602,0,-1,-1,9,2,1,-1,-1,1,5,3,5,5
46603,0,-1,-1,9,2,1,-1,-1,1,5,3,5,5
46604,41860,-1,-1,12,1,1,44,4,6,1,4,6,6
46605,0,-1,-1,14,2,1,43,4,7,2,2,19,19
46606,0,-1,-1,14,1,1,39,6,7,2,2,19,19
46607,0,-1,-1,11,2,1,39,4,4,2,3,13,13
46608,0,-1,-1,11,1,1,39,4,4,2,3,13,13
46609,17780,-1,-1,4,2,2,40,4,7,1,3,48,48
46610,0,-1,-1,6,2,1,42,3,4,2,3,54,54
46611,0,-1,-1,6,1,1,39,5,4,2,3,54,54
46612,38300,-1,-1,1,2,1,40,3,7,1,1,42,42
46613,38900,-1,-1,13,1,1,44,1,1,2,4,41,41
46614,38900,-1,-1,13,2,1,44,1,1,2,4,41,41
46615,37980,-1,-1,15,1,1,43,1,1,3,1,42,42
46616,37980,-1,-1,15,2,1,39,1,1,3,1,42,42
46617,37980,-1,-1,15,1,1,-1,-1,1,3,1,42,42
46618,15540,-1,-1,16,1,1,46,1,1,4,1,50,50
46619,15540,-1,-1,16,2,1,39,1,1,4,1,50,50
46620,15540,-1,-1,16,2,1,-1,-1,1,4,1,50,50
46621,15540,-1,-1,16,1,1,-1,-1,1,4,1,50,50
46622,40060,-1,-1,15,1,1,42,6,6,1,3,51,51
46623,0,-1,-1,11,1,1,41,3,6,1,2,38,38
46624,18140,-1,-1,15,1,1,43,1,1,2,2,39,39
46625,18140,-1,-1,15,2,1,39,1,1,2,2,39,39
46626,17460,-1,-1,14,2,1,39,4,7,1,2,39,39
46627,16740,-1,-1,16,1,1,45,1,1,4,3,45,45
46628,16740,-1,-1,16,2,1,43,1,1,4,3,45,45
46629,16740,-1,-1,16,1,1,34,6,1,4,3,45,45
46630,16740,-1,-1,16,2,1,34,6,1,4,3,45,45
46631,19100,-1,-1,1,1,1,38,6,3,2,3,48,48
46632,19100,-1,-1,1,2,1,33,3,3,2,3,48,48
46633,19100,-1,-1,10,1,1,39,6,3,2,3,48,48
46634,19100,-1,-1,10,2,1,39,6,3,2,3,48,48
46635,28940,-1,-1,15,1,1,41,1,1,5,3,47,47
46636,28940,-1,-1,15,2,1,44,1,1,5,3,47,47
46637,28940,-1,-1,15,1,1,36,6,1,5,3,47,47
46638,28940,-1,-1,15,2,1,-1,-1,1,5,3,47,47
46639,28940,-1,-1,15,2,1,-1,-1,1,5,3,47,47
46640,29200,-1,-1,2,2,1,39,4,7,1,2,18,18
46641,0,-1,-1,11,1,1,34,3,6,1,2,38,38
46642,0,-1,-1,12,2,1,40,3,4,4,1,50,50
46643,0,-1,-1,12,2,1,44,4,4,4,1,50,50
46644,0,-1,-1,12,2,1,-1,-1,4,4,1,50,50
46645,0,-1,-1,12,2,1,-1,-1,4,4,1,50,50
46646,0,-1,-1,13,2,1,39,1,1,4,3,37,37
46647,0,-1,-1,13,1,1,39,1,1,4,3,37,37
46648,0,-1,-1,13,2,1,-1,-1,1,4,3,37,37
46649,0,-1,-1,13,1,1,-1,-1,1,4,3,37,37
46650,16700,-1,-1,13,1,1,42,1,1,2,3,45,45
46651,16700,-1,-1,13,2,1,40,1,1,2,3,45,45
46652,41860,-1,-1,16,2,1,43,6,4,2,4,6,6
46653,41860,-1,-1,16,2,1,-1,-1,4,2,4,6,6
46654,32820,-1,-1,6,2,2,39,2,4,4,3,47,47
46655,32820,-1,-1,6,2,2,39,6,4,4,3,47,47
46656,32820,-1,-1,6,1,2,36,6,4,4,3,47,47
46657,32820,-1,-1,6,2,2,-1,-1,4,4,3,47,47
46658,36420,-1,-1,15,1,1,43,1,1,2,3,40,40
46659,36420,-1,-1,15,2,1,43,1,1,2,3,40,40
46660,35660,-1,-1,14,1,1,41,1,1,3,2,26,26
46661,35660,-1,-1,14,2,1,42,1,1,3,2,26,26
46662,35660,-1,-1,14,1,1,34,6,1,3,2,26,26
46663,0,-1,-1,9,1,1,39,4,6,1,2,31,31
46664,0,-1,-1,16,1,1,43,1,1,3,3,28,28
46665,0,-1,-1,16,2,1,43,1,1,3,3,28,28
46666,0,-1,-1,16,1,1,39,6,1,3,3,28,28
46667,18140,-1,-1,14,1,1,39,2,6,1,2,39,39
46668,41740,-1,-1,10,2,1,36,2,4,2,4,6,6
46669,41740,-1,-1,10,2,1,-1,-1,4,2,4,6,6
46670,27100,-1,-1,14,1,1,39,1,1,4,2,26,26
46671,27100,-1,-1,14,2,1,40,1,1,4,2,26,26
46672,27100,-1,-1,14,1,1,-1,-1,1,4,2,26,26
46673,27100,-1,-1,14,1,1,-1,-1,1,4,2,26,26
46674,28140,-1,-1,8,1,1,43,2,3,3,2,29,29
46675,28140,-1,-1,8,2,1,40,6,3,3,2,29,29
46676,28140,-1,-1,8,1,1,-1,-1,3,3,2,29,29
46677,16980,-1,-1,8,1,1,40,1,1,3,2,17,17
46678,16980,-1,-1,8,2,1,39,1,1,3,2,17,17
46679,16980,-1,-1,8,1,1,41,6,1,3,2,17,17
46680,16980,-1,-1,13,2,1,38,1,1,2,2,17,17
46681,16980,-1,-1,13,1,1,40,1,1,2,2,17,17
46682,35380,-1,-1,16,1,1,40,1,1,2,3,22,22
46683,35380,-1,-1,16,1,1,39,1,1,2,3,22,22
46684,36420,-1,-1,6,2,2,39,6,7,2,3,40,40
46685,36420,-1,-1,6,1,2,39,6,7,2,3,40,40
46686,35840,-1,-1,16,2,1,40,1,1,2,3,12,12
46687,35840,-1,-1,16,1,1,40,1,1,2,3,12,12
46688,0,-1,-1,13,2,1,42,1,1,2,3,22,22
46689,0,-1,-1,13,1,1,39,1,1,2,3,22,22
46690,14460,-1,-1,16,2,1,43,1,1,3,1,25,25
46691,14460,-1,-1,16,1,1,44,1,1,3,1,25,25
46692,14460,-1,-1,16,1,1,35,6,1,3,1,25,25
46693,41940,-1,-1,16,2,1,43,1,1,4,4,6,6
46694,41940,-1,-1,16,1,4,43,1,1,4,4,6,6
46695,41940,-1,-1,16,1,8,35,6,1,4,4,6,6
46696,41940,-1,-1,16,2,8,-1,-1,1,4,4,6,6
46697,32780,-1,-1,10,1,1,39,1,1,2,4,41,41
46698,32780,-1,-1,10,2,1,39,1,1,2,4,41,41
46699,45780,-1,-1,5,1,1,38,4,6,1,2,39,39
46700,0,-1,-1,13,1,1,36,6,3,4,2,29,29
46701,0,-1,-1,13,2,1,39,1,3,4,2,29,29
46702,0,-1,-1,13,1,1,36,1,3,4,2,29,29
